session_date,open_utc,close_utc,open_et,close_et,is_early_close,year,month,dow,calendar,timezone
2016-02-11,2016-02-11T14:30:00+0000,2016-02-11T21:00:00+0000,2016-02-11T09:30:00-0500,2016-02-11T16:00:00-0500,False,2016,2,Thursday,XNYS,America/New_York
2016-02-12,2016-02-12T14:30:00+0000,2016-02-12T21:00:00+0000,2016-02-12T09:30:00-0500,2016-02-12T16:00:00-0500,False,2016,2,Friday,XNYS,America/New_York
2016-02-16,2016-02-16T14:30:00+0000,2016-02-16T21:00:00+0000,2016-02-16T09:30:00-0500,2016-02-16T16:00:00-0500,False,2016,2,Tuesday,XNYS,America/New_York
2016-02-17,2016-02-17T14:30:00+0000,2016-02-17T21:00:00+0000,2016-02-17T09:30:00-0500,2016-02-17T16:00:00-0500,False,2016,2,Wednesday,XNYS,America/New_York
2016-02-18,2016-02-18T14:30:00+0000,2016-02-18T21:00:00+0000,2016-02-18T09:30:00-0500,2016-02-18T16:00:00-0500,False,2016,2,Thursday,XNYS,America/New_York
2016-02-19,2016-02-19T14:30:00+0000,2016-02-19T21:00:00+0000,2016-02-19T09:30:00-0500,2016-02-19T16:00:00-0500,False,2016,2,Friday,XNYS,America/New_York
2016-02-22,2016-02-22T14:30:00+0000,2016-02-22T21:00:00+0000,2016-02-22T09:30:00-0500,2016-02-22T16:00:00-0500,False,2016,2,Monday,XNYS,America/New_York
2016-02-23,2016-02-23T14:30:00+0000,2016-02-23T21:00:00+0000,2016-02-23T09:30:00-0500,2016-02-23T16:00:00-0500,False,2016,2,Tuesday,XNYS,America/New_York
2016-02-24,2016-02-24T14:30:00+0000,2016-02-24T21:00:00+0000,2016-02-24T09:30:00-0500,2016-02-24T16:00:00-0500,False,2016,2,Wednesday,XNYS,America/New_York
2016-02-25,2016-02-25T14:30:00+0000,2016-02-25T21:00:00+0000,2016-02-25T09:30:00-0500,2016-02-25T16:00:00-0500,False,2016,2,Thursday,XNYS,America/New_York
2016-02-26,2016-02-26T14:30:00+0000,2016-02-26T21:00:00+0000,2016-02-26T09:30:00-0500,2016-02-26T16:00:00-0500,False,2016,2,Friday,XNYS,America/New_York
2016-02-29,2016-02-29T14:30:00+0000,2016-02-29T21:00:00+0000,2016-02-29T09:30:00-0500,2016-02-29T16:00:00-0500,False,2016,2,Monday,XNYS,America/New_York
2016-03-01,2016-03-01T14:30:00+0000,2016-03-01T21:00:00+0000,2016-03-01T09:30:00-0500,2016-03-01T16:00:00-0500,False,2016,3,Tuesday,XNYS,America/New_York
2016-03-02,2016-03-02T14:30:00+0000,2016-03-02T21:00:00+0000,2016-03-02T09:30:00-0500,2016-03-02T16:00:00-0500,False,2016,3,Wednesday,XNYS,America/New_York
2016-03-03,2016-03-03T14:30:00+0000,2016-03-03T21:00:00+0000,2016-03-03T09:30:00-0500,2016-03-03T16:00:00-0500,False,2016,3,Thursday,XNYS,America/New_York
2016-03-04,2016-03-04T14:30:00+0000,2016-03-04T21:00:00+0000,2016-03-04T09:30:00-0500,2016-03-04T16:00:00-0500,False,2016,3,Friday,XNYS,America/New_York
2016-03-07,2016-03-07T14:30:00+0000,2016-03-07T21:00:00+0000,2016-03-07T09:30:00-0500,2016-03-07T16:00:00-0500,False,2016,3,Monday,XNYS,America/New_York
2016-03-08,2016-03-08T14:30:00+0000,2016-03-08T21:00:00+0000,2016-03-08T09:30:00-0500,2016-03-08T16:00:00-0500,False,2016,3,Tuesday,XNYS,America/New_York
2016-03-09,2016-03-09T14:30:00+0000,2016-03-09T21:00:00+0000,2016-03-09T09:30:00-0500,2016-03-09T16:00:00-0500,False,2016,3,Wednesday,XNYS,America/New_York
2016-03-10,2016-03-10T14:30:00+0000,2016-03-10T21:00:00+0000,2016-03-10T09:30:00-0500,2016-03-10T16:00:00-0500,False,2016,3,Thursday,XNYS,America/New_York
2016-03-11,2016-03-11T14:30:00+0000,2016-03-11T21:00:00+0000,2016-03-11T09:30:00-0500,2016-03-11T16:00:00-0500,False,2016,3,Friday,XNYS,America/New_York
2016-03-14,2016-03-14T13:30:00+0000,2016-03-14T20:00:00+0000,2016-03-14T09:30:00-0400,2016-03-14T16:00:00-0400,False,2016,3,Monday,XNYS,America/New_York
2016-03-15,2016-03-15T13:30:00+0000,2016-03-15T20:00:00+0000,2016-03-15T09:30:00-0400,2016-03-15T16:00:00-0400,False,2016,3,Tuesday,XNYS,America/New_York
2016-03-16,2016-03-16T13:30:00+0000,2016-03-16T20:00:00+0000,2016-03-16T09:30:00-0400,2016-03-16T16:00:00-0400,False,2016,3,Wednesday,XNYS,America/New_York
2016-03-17,2016-03-17T13:30:00+0000,2016-03-17T20:00:00+0000,2016-03-17T09:30:00-0400,2016-03-17T16:00:00-0400,False,2016,3,Thursday,XNYS,America/New_York
2016-03-18,2016-03-18T13:30:00+0000,2016-03-18T20:00:00+0000,2016-03-18T09:30:00-0400,2016-03-18T16:00:00-0400,False,2016,3,Friday,XNYS,America/New_York
2016-03-21,2016-03-21T13:30:00+0000,2016-03-21T20:00:00+0000,2016-03-21T09:30:00-0400,2016-03-21T16:00:00-0400,False,2016,3,Monday,XNYS,America/New_York
2016-03-22,2016-03-22T13:30:00+0000,2016-03-22T20:00:00+0000,2016-03-22T09:30:00-0400,2016-03-22T16:00:00-0400,False,2016,3,Tuesday,XNYS,America/New_York
2016-03-23,2016-03-23T13:30:00+0000,2016-03-23T20:00:00+0000,2016-03-23T09:30:00-0400,2016-03-23T16:00:00-0400,False,2016,3,Wednesday,XNYS,America/New_York
2016-03-24,2016-03-24T13:30:00+0000,2016-03-24T20:00:00+0000,2016-03-24T09:30:00-0400,2016-03-24T16:00:00-0400,False,2016,3,Thursday,XNYS,America/New_York
2016-03-28,2016-03-28T13:30:00+0000,2016-03-28T20:00:00+0000,2016-03-28T09:30:00-0400,2016-03-28T16:00:00-0400,False,2016,3,Monday,XNYS,America/New_York
2016-03-29,2016-03-29T13:30:00+0000,2016-03-29T20:00:00+0000,2016-03-29T09:30:00-0400,2016-03-29T16:00:00-0400,False,2016,3,Tuesday,XNYS,America/New_York
2016-03-30,2016-03-30T13:30:00+0000,2016-03-30T20:00:00+0000,2016-03-30T09:30:00-0400,2016-03-30T16:00:00-0400,False,2016,3,Wednesday,XNYS,America/New_York
2016-03-31,2016-03-31T13:30:00+0000,2016-03-31T20:00:00+0000,2016-03-31T09:30:00-0400,2016-03-31T16:00:00-0400,False,2016,3,Thursday,XNYS,America/New_York
2016-04-01,2016-04-01T13:30:00+0000,2016-04-01T20:00:00+0000,2016-04-01T09:30:00-0400,2016-04-01T16:00:00-0400,False,2016,4,Friday,XNYS,America/New_York
2016-04-04,2016-04-04T13:30:00+0000,2016-04-04T20:00:00+0000,2016-04-04T09:30:00-0400,2016-04-04T16:00:00-0400,False,2016,4,Monday,XNYS,America/New_York
2016-04-05,2016-04-05T13:30:00+0000,2016-04-05T20:00:00+0000,2016-04-05T09:30:00-0400,2016-04-05T16:00:00-0400,False,2016,4,Tuesday,XNYS,America/New_York
2016-04-06,2016-04-06T13:30:00+0000,2016-04-06T20:00:00+0000,2016-04-06T09:30:00-0400,2016-04-06T16:00:00-0400,False,2016,4,Wednesday,XNYS,America/New_York
2016-04-07,2016-04-07T13:30:00+0000,2016-04-07T20:00:00+0000,2016-04-07T09:30:00-0400,2016-04-07T16:00:00-0400,False,2016,4,Thursday,XNYS,America/New_York
2016-04-08,2016-04-08T13:30:00+0000,2016-04-08T20:00:00+0000,2016-04-08T09:30:00-0400,2016-04-08T16:00:00-0400,False,2016,4,Friday,XNYS,America/New_York
2016-04-11,2016-04-11T13:30:00+0000,2016-04-11T20:00:00+0000,2016-04-11T09:30:00-0400,2016-04-11T16:00:00-0400,False,2016,4,Monday,XNYS,America/New_York
2016-04-12,2016-04-12T13:30:00+0000,2016-04-12T20:00:00+0000,2016-04-12T09:30:00-0400,2016-04-12T16:00:00-0400,False,2016,4,Tuesday,XNYS,America/New_York
2016-04-13,2016-04-13T13:30:00+0000,2016-04-13T20:00:00+0000,2016-04-13T09:30:00-0400,2016-04-13T16:00:00-0400,False,2016,4,Wednesday,XNYS,America/New_York
2016-04-14,2016-04-14T13:30:00+0000,2016-04-14T20:00:00+0000,2016-04-14T09:30:00-0400,2016-04-14T16:00:00-0400,False,2016,4,Thursday,XNYS,America/New_York
2016-04-15,2016-04-15T13:30:00+0000,2016-04-15T20:00:00+0000,2016-04-15T09:30:00-0400,2016-04-15T16:00:00-0400,False,2016,4,Friday,XNYS,America/New_York
2016-04-18,2016-04-18T13:30:00+0000,2016-04-18T20:00:00+0000,2016-04-18T09:30:00-0400,2016-04-18T16:00:00-0400,False,2016,4,Monday,XNYS,America/New_York
2016-04-19,2016-04-19T13:30:00+0000,2016-04-19T20:00:00+0000,2016-04-19T09:30:00-0400,2016-04-19T16:00:00-0400,False,2016,4,Tuesday,XNYS,America/New_York
2016-04-20,2016-04-20T13:30:00+0000,2016-04-20T20:00:00+0000,2016-04-20T09:30:00-0400,2016-04-20T16:00:00-0400,False,2016,4,Wednesday,XNYS,America/New_York
2016-04-21,2016-04-21T13:30:00+0000,2016-04-21T20:00:00+0000,2016-04-21T09:30:00-0400,2016-04-21T16:00:00-0400,False,2016,4,Thursday,XNYS,America/New_York
2016-04-22,2016-04-22T13:30:00+0000,2016-04-22T20:00:00+0000,2016-04-22T09:30:00-0400,2016-04-22T16:00:00-0400,False,2016,4,Friday,XNYS,America/New_York
2016-04-25,2016-04-25T13:30:00+0000,2016-04-25T20:00:00+0000,2016-04-25T09:30:00-0400,2016-04-25T16:00:00-0400,False,2016,4,Monday,XNYS,America/New_York
2016-04-26,2016-04-26T13:30:00+0000,2016-04-26T20:00:00+0000,2016-04-26T09:30:00-0400,2016-04-26T16:00:00-0400,False,2016,4,Tuesday,XNYS,America/New_York
2016-04-27,2016-04-27T13:30:00+0000,2016-04-27T20:00:00+0000,2016-04-27T09:30:00-0400,2016-04-27T16:00:00-0400,False,2016,4,Wednesday,XNYS,America/New_York
2016-04-28,2016-04-28T13:30:00+0000,2016-04-28T20:00:00+0000,2016-04-28T09:30:00-0400,2016-04-28T16:00:00-0400,False,2016,4,Thursday,XNYS,America/New_York
2016-04-29,2016-04-29T13:30:00+0000,2016-04-29T20:00:00+0000,2016-04-29T09:30:00-0400,2016-04-29T16:00:00-0400,False,2016,4,Friday,XNYS,America/New_York
2016-05-02,2016-05-02T13:30:00+0000,2016-05-02T20:00:00+0000,2016-05-02T09:30:00-0400,2016-05-02T16:00:00-0400,False,2016,5,Monday,XNYS,America/New_York
2016-05-03,2016-05-03T13:30:00+0000,2016-05-03T20:00:00+0000,2016-05-03T09:30:00-0400,2016-05-03T16:00:00-0400,False,2016,5,Tuesday,XNYS,America/New_York
2016-05-04,2016-05-04T13:30:00+0000,2016-05-04T20:00:00+0000,2016-05-04T09:30:00-0400,2016-05-04T16:00:00-0400,False,2016,5,Wednesday,XNYS,America/New_York
2016-05-05,2016-05-05T13:30:00+0000,2016-05-05T20:00:00+0000,2016-05-05T09:30:00-0400,2016-05-05T16:00:00-0400,False,2016,5,Thursday,XNYS,America/New_York
2016-05-06,2016-05-06T13:30:00+0000,2016-05-06T20:00:00+0000,2016-05-06T09:30:00-0400,2016-05-06T16:00:00-0400,False,2016,5,Friday,XNYS,America/New_York
2016-05-09,2016-05-09T13:30:00+0000,2016-05-09T20:00:00+0000,2016-05-09T09:30:00-0400,2016-05-09T16:00:00-0400,False,2016,5,Monday,XNYS,America/New_York
2016-05-10,2016-05-10T13:30:00+0000,2016-05-10T20:00:00+0000,2016-05-10T09:30:00-0400,2016-05-10T16:00:00-0400,False,2016,5,Tuesday,XNYS,America/New_York
2016-05-11,2016-05-11T13:30:00+0000,2016-05-11T20:00:00+0000,2016-05-11T09:30:00-0400,2016-05-11T16:00:00-0400,False,2016,5,Wednesday,XNYS,America/New_York
2016-05-12,2016-05-12T13:30:00+0000,2016-05-12T20:00:00+0000,2016-05-12T09:30:00-0400,2016-05-12T16:00:00-0400,False,2016,5,Thursday,XNYS,America/New_York
2016-05-13,2016-05-13T13:30:00+0000,2016-05-13T20:00:00+0000,2016-05-13T09:30:00-0400,2016-05-13T16:00:00-0400,False,2016,5,Friday,XNYS,America/New_York
2016-05-16,2016-05-16T13:30:00+0000,2016-05-16T20:00:00+0000,2016-05-16T09:30:00-0400,2016-05-16T16:00:00-0400,False,2016,5,Monday,XNYS,America/New_York
2016-05-17,2016-05-17T13:30:00+0000,2016-05-17T20:00:00+0000,2016-05-17T09:30:00-0400,2016-05-17T16:00:00-0400,False,2016,5,Tuesday,XNYS,America/New_York
2016-05-18,2016-05-18T13:30:00+0000,2016-05-18T20:00:00+0000,2016-05-18T09:30:00-0400,2016-05-18T16:00:00-0400,False,2016,5,Wednesday,XNYS,America/New_York
2016-05-19,2016-05-19T13:30:00+0000,2016-05-19T20:00:00+0000,2016-05-19T09:30:00-0400,2016-05-19T16:00:00-0400,False,2016,5,Thursday,XNYS,America/New_York
2016-05-20,2016-05-20T13:30:00+0000,2016-05-20T20:00:00+0000,2016-05-20T09:30:00-0400,2016-05-20T16:00:00-0400,False,2016,5,Friday,XNYS,America/New_York
2016-05-23,2016-05-23T13:30:00+0000,2016-05-23T20:00:00+0000,2016-05-23T09:30:00-0400,2016-05-23T16:00:00-0400,False,2016,5,Monday,XNYS,America/New_York
2016-05-24,2016-05-24T13:30:00+0000,2016-05-24T20:00:00+0000,2016-05-24T09:30:00-0400,2016-05-24T16:00:00-0400,False,2016,5,Tuesday,XNYS,America/New_York
2016-05-25,2016-05-25T13:30:00+0000,2016-05-25T20:00:00+0000,2016-05-25T09:30:00-0400,2016-05-25T16:00:00-0400,False,2016,5,Wednesday,XNYS,America/New_York
2016-05-26,2016-05-26T13:30:00+0000,2016-05-26T20:00:00+0000,2016-05-26T09:30:00-0400,2016-05-26T16:00:00-0400,False,2016,5,Thursday,XNYS,America/New_York
2016-05-27,2016-05-27T13:30:00+0000,2016-05-27T20:00:00+0000,2016-05-27T09:30:00-0400,2016-05-27T16:00:00-0400,False,2016,5,Friday,XNYS,America/New_York
2016-05-31,2016-05-31T13:30:00+0000,2016-05-31T20:00:00+0000,2016-05-31T09:30:00-0400,2016-05-31T16:00:00-0400,False,2016,5,Tuesday,XNYS,America/New_York
2016-06-01,2016-06-01T13:30:00+0000,2016-06-01T20:00:00+0000,2016-06-01T09:30:00-0400,2016-06-01T16:00:00-0400,False,2016,6,Wednesday,XNYS,America/New_York
2016-06-02,2016-06-02T13:30:00+0000,2016-06-02T20:00:00+0000,2016-06-02T09:30:00-0400,2016-06-02T16:00:00-0400,False,2016,6,Thursday,XNYS,America/New_York
2016-06-03,2016-06-03T13:30:00+0000,2016-06-03T20:00:00+0000,2016-06-03T09:30:00-0400,2016-06-03T16:00:00-0400,False,2016,6,Friday,XNYS,America/New_York
2016-06-06,2016-06-06T13:30:00+0000,2016-06-06T20:00:00+0000,2016-06-06T09:30:00-0400,2016-06-06T16:00:00-0400,False,2016,6,Monday,XNYS,America/New_York
2016-06-07,2016-06-07T13:30:00+0000,2016-06-07T20:00:00+0000,2016-06-07T09:30:00-0400,2016-06-07T16:00:00-0400,False,2016,6,Tuesday,XNYS,America/New_York
2016-06-08,2016-06-08T13:30:00+0000,2016-06-08T20:00:00+0000,2016-06-08T09:30:00-0400,2016-06-08T16:00:00-0400,False,2016,6,Wednesday,XNYS,America/New_York
2016-06-09,2016-06-09T13:30:00+0000,2016-06-09T20:00:00+0000,2016-06-09T09:30:00-0400,2016-06-09T16:00:00-0400,False,2016,6,Thursday,XNYS,America/New_York
2016-06-10,2016-06-10T13:30:00+0000,2016-06-10T20:00:00+0000,2016-06-10T09:30:00-0400,2016-06-10T16:00:00-0400,False,2016,6,Friday,XNYS,America/New_York
2016-06-13,2016-06-13T13:30:00+0000,2016-06-13T20:00:00+0000,2016-06-13T09:30:00-0400,2016-06-13T16:00:00-0400,False,2016,6,Monday,XNYS,America/New_York
2016-06-14,2016-06-14T13:30:00+0000,2016-06-14T20:00:00+0000,2016-06-14T09:30:00-0400,2016-06-14T16:00:00-0400,False,2016,6,Tuesday,XNYS,America/New_York
2016-06-15,2016-06-15T13:30:00+0000,2016-06-15T20:00:00+0000,2016-06-15T09:30:00-0400,2016-06-15T16:00:00-0400,False,2016,6,Wednesday,XNYS,America/New_York
2016-06-16,2016-06-16T13:30:00+0000,2016-06-16T20:00:00+0000,2016-06-16T09:30:00-0400,2016-06-16T16:00:00-0400,False,2016,6,Thursday,XNYS,America/New_York
2016-06-17,2016-06-17T13:30:00+0000,2016-06-17T20:00:00+0000,2016-06-17T09:30:00-0400,2016-06-17T16:00:00-0400,False,2016,6,Friday,XNYS,America/New_York
2016-06-20,2016-06-20T13:30:00+0000,2016-06-20T20:00:00+0000,2016-06-20T09:30:00-0400,2016-06-20T16:00:00-0400,False,2016,6,Monday,XNYS,America/New_York
2016-06-21,2016-06-21T13:30:00+0000,2016-06-21T20:00:00+0000,2016-06-21T09:30:00-0400,2016-06-21T16:00:00-0400,False,2016,6,Tuesday,XNYS,America/New_York
2016-06-22,2016-06-22T13:30:00+0000,2016-06-22T20:00:00+0000,2016-06-22T09:30:00-0400,2016-06-22T16:00:00-0400,False,2016,6,Wednesday,XNYS,America/New_York
2016-06-23,2016-06-23T13:30:00+0000,2016-06-23T20:00:00+0000,2016-06-23T09:30:00-0400,2016-06-23T16:00:00-0400,False,2016,6,Thursday,XNYS,America/New_York
2016-06-24,2016-06-24T13:30:00+0000,2016-06-24T20:00:00+0000,2016-06-24T09:30:00-0400,2016-06-24T16:00:00-0400,False,2016,6,Friday,XNYS,America/New_York
2016-06-27,2016-06-27T13:30:00+0000,2016-06-27T20:00:00+0000,2016-06-27T09:30:00-0400,2016-06-27T16:00:00-0400,False,2016,6,Monday,XNYS,America/New_York
2016-06-28,2016-06-28T13:30:00+0000,2016-06-28T20:00:00+0000,2016-06-28T09:30:00-0400,2016-06-28T16:00:00-0400,False,2016,6,Tuesday,XNYS,America/New_York
2016-06-29,2016-06-29T13:30:00+0000,2016-06-29T20:00:00+0000,2016-06-29T09:30:00-0400,2016-06-29T16:00:00-0400,False,2016,6,Wednesday,XNYS,America/New_York
2016-06-30,2016-06-30T13:30:00+0000,2016-06-30T20:00:00+0000,2016-06-30T09:30:00-0400,2016-06-30T16:00:00-0400,False,2016,6,Thursday,XNYS,America/New_York
2016-07-01,2016-07-01T13:30:00+0000,2016-07-01T20:00:00+0000,2016-07-01T09:30:00-0400,2016-07-01T16:00:00-0400,False,2016,7,Friday,XNYS,America/New_York
2016-07-05,2016-07-05T13:30:00+0000,2016-07-05T20:00:00+0000,2016-07-05T09:30:00-0400,2016-07-05T16:00:00-0400,False,2016,7,Tuesday,XNYS,America/New_York
2016-07-06,2016-07-06T13:30:00+0000,2016-07-06T20:00:00+0000,2016-07-06T09:30:00-0400,2016-07-06T16:00:00-0400,False,2016,7,Wednesday,XNYS,America/New_York
2016-07-07,2016-07-07T13:30:00+0000,2016-07-07T20:00:00+0000,2016-07-07T09:30:00-0400,2016-07-07T16:00:00-0400,False,2016,7,Thursday,XNYS,America/New_York
2016-07-08,2016-07-08T13:30:00+0000,2016-07-08T20:00:00+0000,2016-07-08T09:30:00-0400,2016-07-08T16:00:00-0400,False,2016,7,Friday,XNYS,America/New_York
2016-07-11,2016-07-11T13:30:00+0000,2016-07-11T20:00:00+0000,2016-07-11T09:30:00-0400,2016-07-11T16:00:00-0400,False,2016,7,Monday,XNYS,America/New_York
2016-07-12,2016-07-12T13:30:00+0000,2016-07-12T20:00:00+0000,2016-07-12T09:30:00-0400,2016-07-12T16:00:00-0400,False,2016,7,Tuesday,XNYS,America/New_York
2016-07-13,2016-07-13T13:30:00+0000,2016-07-13T20:00:00+0000,2016-07-13T09:30:00-0400,2016-07-13T16:00:00-0400,False,2016,7,Wednesday,XNYS,America/New_York
2016-07-14,2016-07-14T13:30:00+0000,2016-07-14T20:00:00+0000,2016-07-14T09:30:00-0400,2016-07-14T16:00:00-0400,False,2016,7,Thursday,XNYS,America/New_York
2016-07-15,2016-07-15T13:30:00+0000,2016-07-15T20:00:00+0000,2016-07-15T09:30:00-0400,2016-07-15T16:00:00-0400,False,2016,7,Friday,XNYS,America/New_York
2016-07-18,2016-07-18T13:30:00+0000,2016-07-18T20:00:00+0000,2016-07-18T09:30:00-0400,2016-07-18T16:00:00-0400,False,2016,7,Monday,XNYS,America/New_York
2016-07-19,2016-07-19T13:30:00+0000,2016-07-19T20:00:00+0000,2016-07-19T09:30:00-0400,2016-07-19T16:00:00-0400,False,2016,7,Tuesday,XNYS,America/New_York
2016-07-20,2016-07-20T13:30:00+0000,2016-07-20T20:00:00+0000,2016-07-20T09:30:00-0400,2016-07-20T16:00:00-0400,False,2016,7,Wednesday,XNYS,America/New_York
2016-07-21,2016-07-21T13:30:00+0000,2016-07-21T20:00:00+0000,2016-07-21T09:30:00-0400,2016-07-21T16:00:00-0400,False,2016,7,Thursday,XNYS,America/New_York
2016-07-22,2016-07-22T13:30:00+0000,2016-07-22T20:00:00+0000,2016-07-22T09:30:00-0400,2016-07-22T16:00:00-0400,False,2016,7,Friday,XNYS,America/New_York
2016-07-25,2016-07-25T13:30:00+0000,2016-07-25T20:00:00+0000,2016-07-25T09:30:00-0400,2016-07-25T16:00:00-0400,False,2016,7,Monday,XNYS,America/New_York
2016-07-26,2016-07-26T13:30:00+0000,2016-07-26T20:00:00+0000,2016-07-26T09:30:00-0400,2016-07-26T16:00:00-0400,False,2016,7,Tuesday,XNYS,America/New_York
2016-07-27,2016-07-27T13:30:00+0000,2016-07-27T20:00:00+0000,2016-07-27T09:30:00-0400,2016-07-27T16:00:00-0400,False,2016,7,Wednesday,XNYS,America/New_York
2016-07-28,2016-07-28T13:30:00+0000,2016-07-28T20:00:00+0000,2016-07-28T09:30:00-0400,2016-07-28T16:00:00-0400,False,2016,7,Thursday,XNYS,America/New_York
2016-07-29,2016-07-29T13:30:00+0000,2016-07-29T20:00:00+0000,2016-07-29T09:30:00-0400,2016-07-29T16:00:00-0400,False,2016,7,Friday,XNYS,America/New_York
2016-08-01,2016-08-01T13:30:00+0000,2016-08-01T20:00:00+0000,2016-08-01T09:30:00-0400,2016-08-01T16:00:00-0400,False,2016,8,Monday,XNYS,America/New_York
2016-08-02,2016-08-02T13:30:00+0000,2016-08-02T20:00:00+0000,2016-08-02T09:30:00-0400,2016-08-02T16:00:00-0400,False,2016,8,Tuesday,XNYS,America/New_York
